"UserID","age","gender","school_year","education_type4","smoking_frequency","vaping_frequency","cannabis_days","online_gambling","drunk_lifetime","ever_used_laughing_gas","ever_used_other_drugs","breakfast_days","energy_drink_days","fruit_days","vegetable_days","water_days","sports_club","sports_leisure","gaming_frequency","friends_alcohol","friends_smoking","friends_cannabis","school_safety","school_theft","school_cannabis","school_drug_dealing","feels_happy","future_confidence_categories","handles_stress_well","has_mental_health_issues","often_lonely","recovers_quickly","tiktok_use","youtube_use","instagram_account1","instagram_account2","instagram_account3","tiktok_account1","tiktok_account2","tiktok_account3","youtube_account1","youtube_account2","youtube_account3","inf_category_content_creator___influencer","inf_category_brand___media_channel","inf_category_music_artist","inf_category_athlete___influencer","inf_theme_lifestyle___personal","inf_theme_comedy___entertainment","inf_theme_sports___football","inf_theme_fashion___beauty","inf_theme_music___performance","inf_theme_gaming","inf_theme_news___commentary","inf_theme_entertainment___stunts","inf_theme_fitness___health","inf_theme_business","inf_scope_other","inf_scope_netherlands","inf_scope_rotterdam_region"
1705311,"15 years old",2,4,"Vwo","Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","6 days per week","Every day","2 or 3 days per week","4 to 6 days per week","1 day per week","Some","Some","None","Agree","I don't know","Almost never","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",2,3,"thierry_baudet","ewoutgenemans","martingarrix",NA,NA,NA,"colinfurze","bankzitters","Politie Landelijke Eenheid",33.3333333333333,0,0,0,0,8.33333333333333,0,0,0,8.33333333333333,16.6666666666667,0,0,0,0,16.6666666666667,16.6666666666667
1705312,"13 years old",2,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","3 days per week","5 days per week","Every day","Every day","Every day","(Almost) never","None","None","None","Agree","Sometimes","Almost never","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",2,2,"De noordzijde","feyenoord","Rotterdamradicals","feyenoord","de noordzijde","Rotterdamradicals","feyenoord","noordzijde","rotterdamradicals",0,11.1111111111111,0,0,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,11.1111111111111
1705321,"15 years old",2,4,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","5 days per week","5 days per week","Not Every Day","2 or 3 days per week","1 day per week","2 or 3 days per week","Most","None","Some","Strongly agree","I don't know","Often","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"enzo knol","don de jong","mdemma",NA,NA,NA,"Enzo Knol","Bender","Bankzitters",83.3333333333333,0,0,0,22.2222222222222,30.5555555555556,0,5.55555555555556,0,16.6666666666667,8.33333333333333,0,0,0,0,50,33.3333333333333
1705323,"15 years old",2,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","4 days per week","Not Every Day","(Almost) never","(Almost) never","(Almost) every day","None","None","None","Agree","Never","Almost never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,NA,NA,NA,"Game Theory","Lazarbeam","NotNotBrock",66.6666666666667,0,0,0,0,0,0,0,0,66.6666666666667,0,0,0,0,66.6666666666667,0,0
1705337,"15 years old",2,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","4 to 6 days per week","2 or 3 days per week","1 day per week","Some","None","Some","Strongly agree","Almost never","Almost never","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,3,"Feyenoord","Ronaldo","Messi",NA,NA,NA,NA,NA,NA,0,33.3333333333333,0,33.3333333333333,16.6666666666667,0,50,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333
1705341,"15 years old",2,4,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","3 days per week","5 days per week","Not Every Day","1 day per week","2 or 3 days per week","(Almost) every day","Some","Most","Some","Strongly agree","Often","Sometimes","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"davesdm._","thijn_pronk","mdemma","katie sigmond","jade anna","mdemma","mrbeast","gelactic mannen","orb",55.5555555555556,0,0,0,12.962962962963,3.7037037037037,0,12.962962962963,0,0,0,22.2222222222222,3.7037037037037,0,33.3333333333333,11.1111111111111,11.1111111111111
1705344,"14 years old",2,2,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","4 days per week","3 days per week","Not Every Day","(Almost) never","4 to 6 days per week","4 or 5 days per week","Some","Some","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,2,"Feyenoord","Gimenez","Redbull","Gz.14","Feyenoord","Xo.meliss","Chatmo","Kleine john","Touzani",11.1111111111111,22.2222222222222,11.1111111111111,11.1111111111111,0,16.6666666666667,33.3333333333333,0,5.55555555555556,0,0,0,0,0,11.1111111111111,22.2222222222222,22.2222222222222
1705345,"15 years old",2,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","(Almost) never","Not Every Day","2 or 3 days per week","Every day","(Almost) never","Some","Some","Some","Strongly agree","Almost never","Often","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,"stuktv","kwo","dwfishingteam",NA,NA,NA,NA,NA,NA,66.6666666666667,0,0,0,16.6666666666667,33.3333333333333,0,0,0,0,0,16.6666666666667,0,0,0,33.3333333333333,33.3333333333333
1705347,"15 years old",2,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","6 days per week","Every day","(Almost) never","(Almost) never","2 or 3 days per week","Some","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"Duncantromp",NA,NA,"Stuktv",NA,NA,100,0,0,0,25,50,0,0,0,0,0,25,0,0,0,100,0
1705350,"13 years old",2,2,"Vmbo-gt","Unknown","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","4 days per week","Not Every Day","4 to 6 days per week","(Almost) never","2 or 3 days per week","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"cristiano ronaldo","fabrizio romano","tou-za-ni","touzani","real madrid","sienna kerkhof","itshaber","enzo knol","mrsavage",33.3333333333333,11.1111111111111,0,11.1111111111111,5.55555555555556,0,27.7777777777778,0,0,16.6666666666667,5.55555555555556,0,0,0,33.3333333333333,11.1111111111111,11.1111111111111
1705362,"13 years old",2,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","4 days per week","Every day","2 or 3 days per week","1 day per week","(Almost) every day","None","None","None","Strongly agree","Almost never","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"Mrbeast",NA,NA,"Lazarbeam","mrBeast",NA,66.6666666666667,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,66.6666666666667,0,0
1705371,"15 years old",2,4,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","6 days per week","4 days per week","Every day","4 to 6 days per week","Less than 1 day per week","(Almost) every day","(Almost) all","None","Some","Strongly agree","Never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"433.","433NL.","433 Esports.",NA,NA,NA,"Don.","Koen Wyland.",NA,20,20,0,0,6.66666666666667,6.66666666666667,10,0,0,0,10,6.66666666666667,0,0,0,20,20
1705373,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","Unknown","Not Every Day","At least Once a Week","5 days per week","3 days per week","Every day","2 or 3 days per week","2 or 3 days per week","4 or 5 days per week","Some",NA,"Some","Agree","Almost never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"uefa champions leauge","feyenoord","433","alles","alles","alles","stefan de vries","bankzitters","stuktv",33.3333333333333,22.2222222222222,0,0,0,22.2222222222222,16.6666666666667,0,0,5.55555555555556,5.55555555555556,5.55555555555556,0,0,0,33.3333333333333,22.2222222222222
1705384,"15 years old",2,4,"Havo","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","6 days per week","Every day","(Almost) never","(Almost) never","(Almost) every day","Some","Some","None","Strongly agree","Almost never","Often","Often","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"jade anna","juultje tieleman","madelyn cline","allah","allah","allah","mr beast",NA,NA,57.1428571428571,0,0,0,28.5714285714286,0,0,14.2857142857143,0,0,0,14.2857142857143,0,0,14.2857142857143,28.5714285714286,14.2857142857143
1705385,"15 years old",2,4,"Havo","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","3 days per week","5 days per week","Not Every Day","2 or 3 days per week","(Almost) never","(Almost) every day","Some","Some","Some","Neither agree nor disagree","Almost never","Sometimes","Often","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"Weet ik","Niet uit","mijn Hoofd","Mrsmartguy","Xavi Couragedd",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705399,"13 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","3 days per week","3 days per week","Every day","1 day per week","2 or 3 days per week",NA,"None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Feyenoord","433","Ballersingod",NA,NA,NA,NA,NA,NA,0,66.6666666666667,0,0,0,0,50,0,0,0,16.6666666666667,0,0,0,0,33.3333333333333,33.3333333333333
1705402,"14 years old",2,2,NA,"Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","Every day","Every day","Every day","2 or 3 days per week","1 day per week","(Almost) every day","Some","Some","Some","Agree","Never","I don't know","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,"feynoord","arne slot","1908.nl","feynoord","feynoord holiguns","sinisterra","don","ritilroy","mastermilo",11.1111111111111,11.1111111111111,0,0,5.55555555555556,5.55555555555556,11.1111111111111,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111
1705403,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","2 days per week","4 days per week","Every day","4 to 6 days per week","Every day","4 or 5 days per week","Some","Some","None","Agree","Sometimes","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",0,3,"433","manenpage","433nl",NA,NA,NA,"mrbeast","outdoorboys","voetbal",33.3333333333333,16.6666666666667,0,0,0,0,8.33333333333333,0,0,0,8.33333333333333,33.3333333333333,0,0,33.3333333333333,16.6666666666667,0
1705407,"15 years old",2,4,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","Yes but not for money","Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","3 days per week","Not Every Day","4 to 6 days per week","4 to 6 days per week","2 or 3 days per week","Some","None","Some","Neither agree nor disagree","Sometimes","Often","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,NA,NA,NA,"Caseoh","Buba100x","Noticuz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705416,"14 years old",2,2,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week",NA,"6 days per week","Every day","4 to 6 days per week","2 or 3 days per week","(Almost) every day","None","None","None","Neither agree nor disagree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,"mrsavage","jordan","rubyrose","jordan","jaira","rubyrose","mongraal","mrsavage","cxlturs",33.3333333333333,0,0,0,0,5.55555555555556,0,0,0,22.2222222222222,0,5.55555555555556,0,0,33.3333333333333,0,0
1705423,"16 years old",2,4,"Havo","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","4 days per week","Every day","Every day","2 or 3 days per week","(Almost) never","(Almost) every day","(Almost) all","(Almost) all","Most","Strongly agree","I don't know","Sometimes","Sometimes","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","Often / (Almost) always","No / Neutral",3,3,"drake","ice spice","boef",NA,NA,NA,NA,NA,NA,0,0,66.6666666666667,0,33.3333333333333,0,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,33.3333333333333,0
1705424,"15 years old",2,4,"Vwo","Smoked","Vaped","Never Used Cannabis","Yes for money","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","2 days per week","3 days per week","Not Every Day","2 or 3 days per week","2 or 3 days per week","2 or 3 days per week","Some","Some","None","Agree","Sometimes","Often","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,3,"Gio","Jade anna","juultjetieleman",NA,NA,NA,"Gio",NA,NA,75,0,0,0,37.5,12.5,0,25,0,0,0,0,0,0,0,25,50
1705425,"13 years old",2,2,"Havo","Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","2 days per week","3 days per week","Not Every Day","1 day per week","2 or 3 days per week","2 or 3 days per week","None","Some","None","Agree","Almost never","Sometimes","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",1,3,"max verstappen","rap tijd","ishowspeed",NA,NA,NA,"kriekel","mr beast","frankvd",66.6666666666667,0,0,0,0,22.2222222222222,5.55555555555556,0,0,5.55555555555556,0,33.3333333333333,0,0,33.3333333333333,33.3333333333333,0
1705426,"14 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","4 days per week","6 days per week","Not Every Day","2 or 3 days per week","1 day per week","(Almost) never","None","Some","None","Strongly disagree","Almost never","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"Meesdix",NA,NA,"Don de Jong",NA,NA,50,0,0,0,25,25,0,0,0,0,0,0,0,0,0,50,0
1705429,"13 years old",2,2,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","6 days per week","4 days per week","Every day","4 to 6 days per week","2 or 3 days per week","(Almost) every day","None","None","None","Agree","Almost never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,1,"vicjo14-1 volg dit account","sparta","quincy promes","achmed bicici","nien.beuker volg",NA,NA,NA,NA,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
